optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
101.243,-88.6859,133.373,100.425,-82.9195,132.29
101.232,-88.92,133.373,100.42,-83.0381,132.29
102.497,-89.0717,134.644,101.517,-82.8163,133.373
102.495,-89.1107,134.644,101.523,-82.6846,133.373
103.528,-88.8744,135.663,102.803,-82.5539,134.644
103.532,-88.7881,135.663,102.798,-82.6538,134.644
104.613,-88.8353,136.739,103.818,-82.6087,135.663
104.612,-88.8429,136.739,103.83,-82.3512,135.663
105.88,-88.9788,137.998,104.907,-82.0978,136.739
105.885,-88.8531,137.998,104.894,-82.3894,136.739
106.926,-88.6457,139.017,106.111,-82.8025,137.998
106.927,-88.6124,139.017,106.062,-84.114,137.998
107.952,-88.8671,140.037,107.073,-83.7882,139.017
107.944,-89.1951,140.037,107.11,-82.5434,139.017
108.984,-89.4152,141.069,108.082,-83.478,140.037
110.025,-89.3321,142.101,108.076,-83.7487,140.037
110.028,-89.1681,142.101,109.08,-84.4264,141.069
111.103,-89.1827,143.17,109.083,-84.2428,141.069
111.101,-89.2764,143.17,110.11,-84.0937,142.101
112.149,-89.2896,144.214,110.111,-84.0281,142.101
112.149,-89.2427,144.214,111.177,-83.6988,143.17
113.248,-89.1628,145.309,111.166,-84.5581,143.17
113.249,-89.0739,145.309,112.215,-84.0041,144.214
114.328,-89.3438,146.392,112.226,-83.1287,144.214
114.328,-89.3454,146.392,113.303,-84.279,145.309
115.434,-89.1879,147.499,113.307,-83.8976,145.309
115.433,-89.3065,147.499,114.403,-82.7815,146.392
116.548,-89.3232,148.619,114.404,-82.7396,146.392
116.548,-89.3261,148.619,115.513,-83.1353,147.499
117.658,-89.6273,149.739,115.514,-82.9994,147.499
117.663,-89.3127,149.739,116.639,-83.2162,148.619
118.876,-88.7999,150.948,116.637,-83.3427,148.619
118.875,-88.8687,150.948,117.763,-83.4573,149.739
119.927,-89.222,152.01,117.76,-83.6426,149.739
119.94,-88.6083,152.01,118.987,-83.0487,150.948
121.039,-90.5607,153.156,118.993,-82.733,150.948
120.959,-94.1042,153.156,120.056,-83.0485,152.01
122.106,-94.1319,154.314,120.054,-83.1422,152.01
122.178,-91.1245,154.314,121.208,-83.0735,153.156
123.388,-88.9239,155.471,121.21,-82.9888,153.156
123.373,-89.5231,155.471,122.374,-83.0168,154.314
124.489,-89.6377,156.592,122.374,-82.9836,154.314
124.484,-89.8064,156.592,123.531,-83.2094,155.471
125.581,-89.7396,157.686,123.532,-83.1641,155.471
125.581,-89.7396,157.686,124.649,-83.3929,156.592
126.685,-89.8636,158.794,124.645,-83.5537,156.592
126.688,-89.781,158.794,125.738,-83.6762,157.686
127.757,-89.809,159.864,125.736,-83.7523,157.686
127.754,-89.9285,159.864,126.853,-83.4167,158.794
128.869,-89.6653,160.972,126.858,-83.1971,158.794
128.87,-89.6272,160.972,127.927,-83.3235,159.864
129.993,-89.5612,162.092,127.922,-83.5047,159.864
129.994,-89.5243,162.092,129.033,-83.3491,160.972
131.094,-89.8293,163.199,129.035,-83.2523,160.972
131.093,-89.8774,163.199,130.152,-83.3764,162.092
132.212,-89.9064,164.32,130.151,-83.4144,162.092
132.213,-89.8582,164.32,131.26,-83.3489,163.199
133.305,-89.9787,165.415,131.265,-83.1643,163.199
133.305,-89.9787,165.415,132.463,-80.1943,164.32
134.375,-90.0064,166.484,132.416,-82.0046,164.32
134.376,-89.9484,166.484,133.446,-84.5633,165.415
135.795,-89.8977,167.904,133.46,-84.0167,165.415
135.791,-90.0338,167.904,134.529,-84.0444,166.484
137.028,-89.6824,169.137,134.531,-83.9663,166.484
137.03,-89.6202,169.137,135.956,-83.9093,167.904
