x,y,z,theta,kappa,s,dkappa
28.0893,-112.736,0,-1.30536,0.00486563,310.775,0.000385616
28.3547,-113.703,0,-1.30052,0.004518,311.778,-0.00124549
28.6243,-114.668,0,-1.29694,0.00228222,312.78,-0.0032118
28.8959,-115.633,0,-1.29659,-0.00190923,313.783,-0.00514024
29.1655,-116.599,0,-1.30124,-0.00695752,314.785,-0.00266732
29.429,-117.566,0,-1.30833,-0.00599469,315.788,0.00451748
29.6872,-118.535,0,-1.31104,0.00151794,316.79,0.00992775
29.9471,-119.503,0,-1.30383,0.0146223,317.793,0.0212195
30.2228,-120.467,0,-1.27593,0.0428366,318.795,0.0321398
30.5397,-121.418,0,-1.21689,0.0744569,319.798,0.0292393
30.9261,-122.342,0,-1.12907,0.0989912,320.8,0.0188959
31.4022,-123.224,0,-1.01616,0.136011,321.803,0.0651299
31.9957,-124.03,0,-0.84452,0.205537,322.805,0.0600677
32.7386,-124.7,0,-0.618042,0.235045,323.808,-0.00543264
33.6148,-125.183,0,-0.394845,0.202753,324.81,-0.0499358
34.5707,-125.481,0,-0.217804,0.150693,325.813,-0.0491525
35.5613,-125.63,0,-0.0891914,0.108242,326.815,-0.0353059
36.5626,-125.671,0,0.00370397,0.079036,327.818,-0.0236522
