optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
226.793,-5.71592,176.851,231.775,1.72867,184.97
228.026,-5.66077,178.021,232.132,2.31663,186.002
228.015,-5.42517,178.021,232.322,2.24351,186.002
229.183,-5.31679,179.053,231.499,3.29397,187.098
229.195,-5.44744,179.053,230.325,3.56216,187.098
230.785,-5.41731,180.296,230.376,4.22406,188.206
230.778,-5.38289,180.296,227.302,5.21015,189.364
232.85,-5.26327,181.642,231.046,5.06132,189.364
232.83,-5.21585,181.642,232.65,6.14512,190.543
236.228,-6.16555,182.957,231.588,6.1676,190.543
236.622,-6.7039,182.957,231.614,7.40204,191.777
238.468,-4.85375,184.014,231.556,7.4033,191.777
239.717,-2.97879,184.97,231.683,8.63613,192.998
240.512,-0.916145,186.002,231.672,8.63643,192.998
239.392,1.49075,187.098,231.807,9.86831,194.218
239.195,1.53565,187.098,231.918,9.86476,194.218
239.132,3.22638,188.206,231.877,11.079,195.41
239.318,3.20515,188.206,231.817,11.0814,195.41
239.792,4.71364,189.364,231.789,12.2806,196.568
239.71,4.71688,189.364,231.789,12.2806,196.568
239.64,5.99718,190.543,231.785,13.4337,197.65
239.72,5.99549,190.543,231.869,13.4272,197.65
241.546,7.18735,191.777,231.996,14.5768,198.708
241.578,8.37102,192.998,232.269,14.5461,198.708
241.616,9.55393,194.218,232.517,15.6546,199.729
241.661,10.6907,195.41,232.241,15.6979,199.729
239.048,10.7944,195.41,232.615,17.0557,200.988
239.107,11.8885,196.568,232.615,17.0557,200.988
241.719,11.7486,196.568,232.552,18.7156,202.322
241.791,12.6608,197.65,234.121,18.2365,202.322
241.886,13.4648,198.708,233.886,19.7058,203.33
240.956,13.5693,198.708,229.726,21.6539,203.33
237.733,14.837,199.729,230.96,23.7311,204.387
237.303,14.9043,199.729,232.743,25.5158,205.343
238.105,15.8939,200.988,232.981,25.2419,205.343
239.162,15.67,200.988,236.15,24.5803,206.355
239.464,16.6056,202.322,236.15,24.5803,206.355
239.688,16.9889,203.33,238.187,24.5305,207.45
239.916,17.1733,204.387,238.176,24.5655,207.45
240.037,17.1487,205.343,239.96,24.2265,208.595
239.627,17.6191,205.343,239.96,24.2265,208.595
239.191,19.0049,206.355,241.452,24.1597,209.803
239.095,19.1812,206.355,241.448,24.2084,209.803
239.775,19.6274,207.45,242.78,24.1608,211.018
239.779,19.6164,207.45,242.78,24.1738,211.018
240.781,19.2579,208.595,244.007,24.2045,212.213
240.784,19.2362,208.595,244.01,24.0766,212.213
241.86,18.7312,209.803,245.184,24.1097,213.396
241.899,18.2101,209.803,245.184,24.1022,213.396
243.108,15.0732,211.018,246.223,24.0854,214.545
243.139,14.21,211.018,246.23,23.9872,214.545
244.255,14.2373,212.213,247.083,24.033,215.59
244.143,18.7454,212.213,247.067,24.1398,215.59
245.3,19.9779,213.396,248.072,24.2432,216.898
245.332,18.8695,213.396,248.072,24.2432,216.898
246.9,14.3654,214.545,248.775,24.3043,217.966
246.787,15.9818,214.545,248.965,23.8966,217.966
247.756,19.4478,215.59,249.318,24.4654,218.909
247.681,19.9533,215.59,248.963,24.9492,218.909
249.633,18.5383,216.898,249.049,25.5149,219.853
249.745,18.1304,216.898,248.982,25.5767,219.853
250.705,20.1737,217.966,248.88,26.074,220.784
251.084,19.3642,217.966,248.858,26.0875,220.784
253.84,18.2997,218.909,248.924,26.4584,221.791
254.626,17.2285,218.909,248.928,26.4569,221.791
256.275,18.8196,219.853,248.835,27.1257,222.874
257.608,20.7304,220.784,248.904,27.1114,222.874
258.571,22.9683,221.791,248.875,27.9579,224.057
259.066,24.995,222.874,248.875,27.9579,224.057
256.92,25.442,222.874,248.932,29.0705,225.328
254.631,27.3777,224.057,248.925,29.0709,225.328
254.494,27.3915,224.057,248.981,30.3669,226.66
256.822,28.6448,225.328,248.915,30.3697,226.66
259.392,28.5062,225.328,249.158,31.6695,227.994
259.454,29.9091,226.66,249.436,31.6595,227.994
256.615,30.0332,226.66,249.482,33.0233,229.366
254.155,31.4894,227.994,249.48,33.0233,229.366
254.642,31.4719,227.994,249.952,34.385,230.748
254.952,32.8396,229.366,249.84,34.3885,230.748
254.999,32.838,229.366,249.697,35.8098,232.17
255.133,34.222,230.748,250.285,35.7926,232.17
255.044,34.2248,230.748,247.75,37.3039,233.617
255,35.6543,232.17,245.482,37.3652,233.617
254.575,35.6668,232.17,245.517,38.7942,235.065
257.294,37.0458,233.617,245.547,40.1861,236.476
257.104,37.0509,233.617,245.575,41.6311,237.936
257.14,38.5094,235.065,245.6,43.026,239.345
259.712,38.4463,235.065,248.173,42.9804,239.345
259.743,39.8762,236.476,250.045,44.3389,240.743
258.673,41.3723,237.936,249.509,44.3473,240.743
259.798,42.7744,239.345,247.087,45.7062,242.077
256.242,42.8374,239.345,248.052,45.6934,242.077
254.555,44.2685,240.743,250.122,46.9961,243.411
255.72,44.2502,240.743,249.097,47.0081,243.411
256.438,45.5819,242.077,249.092,48.2485,244.707
255.721,45.5915,242.077,249.092,48.2485,244.707
255.223,46.9361,243.411,249.126,49.2657,245.918
255.701,46.9305,243.411,249.126,49.2657,245.918
255.697,48.2719,244.707,249.086,50.0823,247.064
255.656,48.2717,244.707,249.108,50.0856,247.064
255.677,49.6431,245.918,249.094,50.7009,248.133
255.677,49.6431,245.918,249.075,50.6951,248.133
255.664,51.0818,247.064,249.107,51.1367,249.14
255.664,51.0818,247.064,249.13,51.1485,249.14
255.719,52.6731,248.133,249.062,51.5707,250.15
254.881,52.4234,248.133,249.183,51.6737,250.15
256.082,54.7967,249.14,249.159,52.5218,251.194
258.023,55.8153,249.14,249.403,52.8327,251.194
256.502,57.8749,250.15,248.61,53.0585,252.276
254.652,59.5118,251.194,248.33,52.5079,252.276
252.473,60.6593,252.276,247.441,52.4668,253.446
250.341,61.4395,253.446,247.442,52.4682,253.446
250.024,60.4582,253.446,246.446,52.3805,254.639
247.923,59.1652,254.639,246.458,52.4338,254.639
